time,submit_job_all,start_job_all,end_job_all,submit_gpu_job,start_gpu_job,end_gpu_job,submit_gpu_num,start_gpu_num,end_gpu_num
2020-06-07 19:20:00,2,2,2,2,2,2,2,2,2
2020-06-07 19:30:00,3,3,1,3,3,1,17,17,8
2020-06-07 19:40:00,2,2,1,1,1,1,8,8,1
2020-06-07 19:50:00,4,4,4,4,4,4,32,32,32
2020-06-07 20:00:00,0,0,2,0,0,1,0,0,8
2020-06-07 20:10:00,5,5,2,5,5,2,12,12,2
2020-06-07 20:20:00,4,5,7,3,4,7,3,19,44
2020-06-07 20:30:00,2,2,1,2,2,1,17,17,1
2020-06-07 20:40:00,1,1,1,1,1,1,16,16,16
2020-06-07 20:50:00,0,0,0,0,0,0,0,0,0
2020-06-07 21:00:00,0,0,0,0,0,0,0,0,0
2020-06-07 21:10:00,1,1,0,1,1,0,1,1,0
2020-06-07 21:20:00,1,1,2,1,1,2,1,1,2
2020-06-07 21:30:00,1,1,0,1,1,0,1,1,0
2020-06-07 21:40:00,2,0,0,2,0,0,16,0,0
2020-06-07 21:50:00,1,1,2,1,1,1,1,1,1
2020-06-07 22:00:00,2,2,3,2,2,3,2,2,3
2020-06-07 22:10:00,0,0,0,0,0,0,0,0,0
2020-06-07 22:20:00,3,3,2,3,3,2,3,3,2
2020-06-07 22:30:00,5,5,5,3,3,4,3,3,4
2020-06-07 22:40:00,3,3,3,3,3,2,3,3,2
2020-06-07 22:50:00,0,0,1,0,0,1,0,0,1
2020-06-07 23:00:00,5,5,4,5,5,4,185,185,177
2020-06-07 23:10:00,14,14,11,14,14,11,373,373,372
2020-06-07 23:20:00,0,0,0,0,0,0,0,0,0
2020-06-07 23:30:00,0,0,0,0,0,0,0,0,0
2020-06-07 23:40:00,1,1,2,1,1,2,8,8,10
2020-06-07 23:50:00,0,1,2,0,1,2,0,16,24
2020-06-08 00:00:00,3,3,2,3,3,2,10,10,2
2020-06-08 00:10:00,10,10,10,10,10,10,267,267,271
2020-06-08 00:20:00,5,5,5,5,5,5,176,176,172
2020-06-08 00:30:00,4,6,5,4,6,5,160,176,176
2020-06-08 00:40:00,3,3,3,3,3,3,88,88,88
2020-06-08 00:50:00,4,4,3,4,4,3,113,113,112
2020-06-08 01:00:00,3,3,4,3,3,4,12,12,13
2020-06-08 01:10:00,2,2,1,2,2,1,2,2,1
2020-06-08 01:20:00,1,1,2,1,1,2,1,1,2
2020-06-08 01:30:00,2,2,1,2,2,1,2,2,1
2020-06-08 01:40:00,6,6,5,4,4,3,36,36,18
2020-06-08 01:50:00,15,14,9,11,10,5,90,89,53
2020-06-08 02:00:00,4,5,6,1,2,3,8,9,20
2020-06-08 02:10:00,4,5,7,3,4,6,25,41,27
2020-06-08 02:20:00,3,3,3,1,1,1,16,16,16
2020-06-08 02:30:00,4,4,4,4,4,4,4,4,4
2020-06-08 02:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 02:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 03:00:00,1,1,1,1,1,1,8,8,4
2020-06-08 03:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 03:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 03:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 03:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 03:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 04:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 05:50:00,0,0,1,0,0,1,0,0,8
2020-06-08 06:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 06:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 06:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 06:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 06:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 06:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 07:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:30:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:40:00,0,0,0,0,0,0,0,0,0
2020-06-08 08:50:00,0,0,0,0,0,0,0,0,0
2020-06-08 09:00:00,0,0,0,0,0,0,0,0,0
2020-06-08 09:10:00,0,0,0,0,0,0,0,0,0
2020-06-08 09:20:00,17,17,0,17,17,0,17,17,0
2020-06-08 09:30:00,33,33,1,33,33,1,33,33,8
2020-06-08 09:40:00,5,5,5,5,5,5,192,192,196
2020-06-08 09:50:00,10,10,9,10,10,9,342,342,338
2020-06-08 10:00:00,7,7,51,4,4,51,19,19,65
2020-06-08 10:10:00,12,12,14,11,11,11,204,204,197
2020-06-08 10:20:00,22,22,15,21,21,14,266,266,266
2020-06-08 10:30:00,4,4,4,4,4,4,97,97,97
2020-06-08 10:40:00,20,20,20,20,20,20,260,260,260
2020-06-08 10:50:00,23,23,21,23,23,21,288,288,286
2020-06-08 11:00:00,18,18,17,18,18,17,134,134,134
2020-06-08 11:10:00,15,15,13,15,15,13,218,218,209
2020-06-08 11:20:00,12,12,14,12,12,14,195,195,165
2020-06-08 11:30:00,4,4,1,3,3,1,18,18,1
2020-06-08 11:40:00,4,4,3,4,4,3,4,4,3
2020-06-08 11:50:00,2,2,1,2,2,1,2,2,1
2020-06-08 12:00:00,1,1,1,1,1,1,32,32,32
2020-06-08 12:10:00,2,3,6,2,3,6,2,10,13
2020-06-08 12:20:00,0,0,0,0,0,0,0,0,0
2020-06-08 12:30:00,4,3,4,4,3,4,16,12,13
2020-06-08 12:40:00,2,2,4,1,1,2,1,1,33
2020-06-08 12:50:00,4,4,4,2,2,3,24,24,41
2020-06-08 13:00:00,3,3,0,3,3,0,3,3,0
2020-06-08 13:10:00,6,6,6,6,6,5,98,98,74
2020-06-08 13:20:00,5,5,8,5,5,8,98,98,93
2020-06-08 13:30:00,5,6,5,5,6,5,49,53,48
2020-06-08 13:40:00,5,4,7,5,4,7,22,14,23
2020-06-08 13:50:00,11,11,9,11,11,9,25,25,23
2020-06-08 14:00:00,5,5,5,5,5,5,43,43,43
2020-06-08 14:10:00,5,5,5,5,5,5,82,82,82
2020-06-08 14:20:00,10,10,11,10,10,11,171,171,179
2020-06-08 14:30:00,12,11,12,8,7,8,152,144,137
2020-06-08 14:40:00,8,8,9,6,6,7,160,160,161
2020-06-08 14:50:00,11,11,10,10,10,10,171,171,196
2020-06-08 15:00:00,8,8,10,8,8,9,154,154,154
2020-06-08 15:10:00,4,4,5,4,4,5,4,4,12
2020-06-08 15:20:00,8,8,8,8,8,8,15,15,8
2020-06-08 15:30:00,8,8,6,8,8,6,8,8,6
2020-06-08 15:40:00,9,9,9,9,9,9,24,24,24
2020-06-08 15:50:00,44,44,26,43,43,25,80,80,71
2020-06-08 16:00:00,13,13,5,13,13,5,13,13,5
2020-06-08 16:10:00,17,17,3,17,17,3,17,17,18
2020-06-08 16:20:00,5,5,5,5,5,5,35,35,20
2020-06-08 16:30:00,17,17,2,17,17,2,17,17,2
2020-06-08 16:40:00,5,6,7,5,6,7,36,44,60
2020-06-08 16:50:00,3,3,9,3,3,9,18,18,24
2020-06-08 17:00:00,15,15,28,14,14,27,72,72,109
2020-06-08 17:10:00,6,6,20,5,5,19,12,12,26
2020-06-08 17:20:00,11,10,23,10,9,22,62,54,43
2020-06-08 17:30:00,36,36,15,33,33,12,71,71,12
2020-06-08 17:40:00,7,7,13,5,5,11,8,8,14
2020-06-08 17:50:00,4,4,3,4,4,3,7,7,3
2020-06-08 18:00:00,10,10,4,10,10,4,17,17,14
2020-06-08 18:10:00,2,2,15,1,1,15,1,1,15
2020-06-08 18:20:00,4,4,14,2,2,11,2,2,11
2020-06-08 18:30:00,10,10,2,10,10,2,10,10,2
2020-06-08 18:40:00,40,40,26,34,34,20,96,96,82
2020-06-08 18:50:00,8,8,8,0,0,0,0,0,0
2020-06-08 19:00:00,2,2,3,2,2,3,2,2,10
2020-06-08 19:10:00,0,0,7,0,0,7,0,0,7
2020-06-08 19:20:00,4,4,16,1,1,16,1,1,16
2020-06-08 19:30:00,32,32,13,31,31,9,31,31,9
2020-06-08 19:40:00,1,1,1,1,1,1,8,8,1
2020-06-08 19:50:00,3,3,3,3,3,3,17,17,24
2020-06-08 20:00:00,2,2,9,2,2,9,2,2,9
2020-06-08 20:10:00,5,4,12,4,3,12,18,10,19
2020-06-08 20:20:00,5,5,19,2,2,15,2,2,15
2020-06-08 20:30:00,4,4,4,3,3,3,3,3,3
2020-06-08 20:40:00,5,4,4,3,2,3,10,2,10
2020-06-08 20:50:00,1,2,3,1,2,2,2,10,10
2020-06-08 21:00:00,6,6,3,5,5,3,8,8,5
2020-06-08 21:10:00,8,8,12,8,8,11,16,16,27
2020-06-08 21:20:00,12,12,13,12,12,13,34,34,28
2020-06-08 21:30:00,12,12,9,12,12,9,63,63,36
2020-06-08 21:40:00,3,3,3,3,3,3,9,9,7
2020-06-08 21:50:00,10,9,12,10,9,12,526,522,522
2020-06-08 22:00:00,3,2,2,3,2,2,17,9,9
2020-06-08 22:10:00,9,9,9,9,9,9,32,32,55
2020-06-08 22:20:00,5,6,3,5,6,3,210,218,192
2020-06-08 22:30:00,1,0,0,1,0,0,1,0,0
2020-06-08 22:40:00,2,3,4,2,3,4,2,3,4
2020-06-08 22:50:00,2,1,0,2,1,0,2,1,0
2020-06-08 23:00:00,7,7,8,4,4,5,88,88,112
2020-06-08 23:10:00,6,6,6,4,4,4,57,57,58
2020-06-08 23:20:00,3,4,5,3,4,5,3,4,5
2020-06-08 23:30:00,2,2,1,2,2,1,2,2,1
2020-06-08 23:40:00,1,1,2,1,1,2,1,1,2
2020-06-08 23:50:00,2,2,0,2,2,0,2,2,0
2020-06-09 00:00:00,4,3,3,4,3,3,4,3,3
2020-06-09 00:10:00,5,5,2,5,5,2,35,35,25
2020-06-09 00:20:00,3,3,3,3,3,3,10,10,10
2020-06-09 00:30:00,2,3,5,2,3,5,2,3,12
2020-06-09 00:40:00,2,2,2,2,2,2,9,9,2
2020-06-09 00:50:00,5,5,4,5,5,4,5,5,5
2020-06-09 01:00:00,8,7,8,8,7,8,31,30,22
2020-06-09 01:10:00,0,1,1,0,1,1,0,1,1
2020-06-09 01:20:00,3,2,3,3,2,3,18,2,3
2020-06-09 01:30:00,4,3,2,4,3,2,4,3,2
2020-06-09 01:40:00,2,1,1,2,1,1,2,1,1
2020-06-09 01:50:00,3,4,5,3,4,5,3,4,5
2020-06-09 02:00:00,3,3,4,3,3,4,3,3,4
2020-06-09 02:10:00,5,5,5,5,5,5,5,5,5
2020-06-09 02:20:00,5,5,5,5,5,5,5,5,5
2020-06-09 02:30:00,2,2,4,2,2,4,2,2,4
2020-06-09 02:40:00,0,0,0,0,0,0,0,0,0
2020-06-09 02:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 03:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 03:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 03:20:00,0,0,0,0,0,0,0,0,0
2020-06-09 03:30:00,0,1,1,0,1,1,0,16,16
2020-06-09 03:40:00,0,0,0,0,0,0,0,0,0
2020-06-09 03:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:20:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:30:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:40:00,0,0,0,0,0,0,0,0,0
2020-06-09 04:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 05:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 05:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 05:20:00,0,1,1,0,1,1,0,8,16
2020-06-09 05:30:00,0,0,0,0,0,0,0,0,0
2020-06-09 05:40:00,0,0,0,0,0,0,0,0,0
2020-06-09 05:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:20:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:30:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:40:00,0,0,0,0,0,0,0,0,0
2020-06-09 06:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 07:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 07:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 07:20:00,0,0,1,0,0,1,0,0,8
2020-06-09 07:30:00,0,0,0,0,0,0,0,0,0
2020-06-09 07:40:00,1,1,0,1,1,0,32,32,0
2020-06-09 07:50:00,0,0,0,0,0,0,0,0,0
2020-06-09 08:00:00,0,0,0,0,0,0,0,0,0
2020-06-09 08:10:00,0,0,0,0,0,0,0,0,0
2020-06-09 08:20:00,0,0,1,0,0,1,0,0,8
2020-06-09 08:30:00,3,3,2,3,3,2,3,3,2
2020-06-09 08:40:00,2,2,2,2,2,2,2,2,2
2020-06-09 08:50:00,5,5,6,5,5,6,5,5,6
2020-06-09 09:00:00,5,5,4,5,5,4,5,5,4
2020-06-09 09:10:00,6,6,6,6,6,6,6,6,6
2020-06-09 09:20:00,5,5,3,5,5,3,5,5,3
2020-06-09 09:30:00,3,3,3,3,3,3,3,3,3
2020-06-09 09:40:00,6,6,7,4,4,5,18,18,12
2020-06-09 09:50:00,33,33,0,33,33,0,33,33,0
2020-06-09 10:00:00,8,10,11,8,10,11,25,37,41
2020-06-09 10:10:00,14,13,14,14,13,14,67,66,68
2020-06-09 10:20:00,15,15,15,15,15,15,54,54,61
2020-06-09 10:30:00,35,36,39,35,36,39,79,80,67
2020-06-09 10:40:00,17,17,20,15,15,18,146,146,140
2020-06-09 10:50:00,3,3,5,3,3,5,3,3,20
2020-06-09 11:00:00,13,13,32,9,9,31,43,49,53
2020-06-09 11:10:00,15,14,14,15,14,11,75,60,51
2020-06-09 11:20:00,11,12,11,10,11,11,46,47,48
2020-06-09 11:30:00,10,10,7,10,10,7,25,25,21
2020-06-09 11:40:00,6,6,7,6,6,7,20,20,21
2020-06-09 11:50:00,4,4,5,4,4,5,11,11,12
2020-06-09 12:00:00,2,2,1,2,2,1,2,2,1
2020-06-09 12:10:00,6,6,10,6,6,10,6,6,27
2020-06-09 12:20:00,0,0,1,0,0,1,0,0,2
2020-06-09 12:30:00,0,0,0,0,0,0,0,0,0
2020-06-09 12:40:00,1,1,2,1,1,2,1,1,2
2020-06-09 12:50:00,3,3,1,3,3,1,3,3,1
2020-06-09 13:00:00,2,2,2,2,2,2,2,2,2
2020-06-09 13:10:00,1,1,1,1,1,1,1,1,1
2020-06-09 13:20:00,3,3,6,3,3,5,3,3,5
2020-06-09 13:30:00,14,14,9,14,14,9,17,17,11
2020-06-09 13:40:00,3,4,7,3,4,7,12,28,24
2020-06-09 13:50:00,5,5,5,4,4,4,4,4,11
2020-06-09 14:00:00,5,5,11,5,5,11,6,6,69
2020-06-09 14:10:00,5,5,4,5,5,4,13,13,6
2020-06-09 14:20:00,0,0,0,0,0,0,0,0,0
2020-06-09 14:30:00,5,5,9,5,5,9,26,26,37
2020-06-09 14:40:00,13,13,5,13,13,5,100,100,42
2020-06-09 14:50:00,3,3,4,3,3,4,3,3,4
2020-06-09 15:00:00,9,9,8,9,9,8,9,9,15
2020-06-09 15:10:00,3,3,5,3,3,5,3,3,5
2020-06-09 15:20:00,9,9,7,9,9,7,16,16,14
2020-06-09 15:30:00,5,5,5,5,5,5,5,5,5
2020-06-09 15:40:00,5,5,10,5,5,10,5,5,24
2020-06-09 15:50:00,5,5,4,5,5,4,5,5,4
2020-06-09 16:00:00,6,6,5,6,6,5,6,6,5
2020-06-09 16:10:00,12,12,10,12,12,10,41,41,25
2020-06-09 16:20:00,11,11,10,11,11,10,13,13,19
2020-06-09 16:30:00,10,10,10,10,10,10,17,17,17
2020-06-09 16:40:00,8,8,7,8,8,7,9,9,8
2020-06-09 16:50:00,10,10,8,10,10,8,40,40,24
2020-06-09 17:00:00,15,15,11,15,15,11,22,22,11
2020-06-09 17:10:00,3,3,4,3,3,4,4,4,5
2020-06-09 17:20:00,3,3,4,3,3,4,24,24,25
2020-06-09 17:30:00,2,2,1,2,2,1,6,6,3
2020-06-09 17:40:00,4,4,4,4,4,4,4,4,4
2020-06-09 17:50:00,9,8,10,9,8,10,17,9,20
2020-06-09 18:00:00,3,3,1,3,3,1,3,3,1
2020-06-09 18:10:00,4,4,4,4,4,4,6,6,4
2020-06-09 18:20:00,5,5,6,5,5,6,19,19,15
2020-06-09 18:30:00,1,1,1,1,1,1,1,1,1
2020-06-09 18:40:00,3,3,5,3,3,5,3,3,5
2020-06-09 18:50:00,1,1,1,1,1,1,1,1,1
2020-06-09 19:00:00,3,3,2,3,3,2,4,4,9
2020-06-09 19:10:00,5,4,5,5,4,5,8,6,7
2020-06-09 19:20:00,4,4,4,4,4,4,4,4,4
2020-06-09 19:30:00,4,4,5,4,4,5,11,11,36
2020-06-09 19:40:00,10,10,5,10,10,5,10,10,12
2020-06-09 19:50:00,4,4,4,4,4,4,66,66,41
2020-06-09 20:00:00,1,1,2,1,1,2,1,1,2
2020-06-09 20:10:00,4,4,4,4,4,4,5,5,5
2020-06-09 20:20:00,1,1,0,1,1,0,1,1,0
2020-06-09 20:30:00,14,14,9,11,11,6,29,29,7
2020-06-09 20:40:00,8,8,10,8,8,10,24,24,26
2020-06-09 20:50:00,13,9,7,13,9,7,25,9,14
2020-06-09 21:00:00,13,13,13,12,12,12,21,21,21
2020-06-09 21:10:00,15,15,13,11,11,10,30,30,19
2020-06-09 21:20:00,5,5,5,4,4,3,17,17,6
2020-06-09 21:30:00,17,15,12,17,15,12,103,87,87
2020-06-09 21:40:00,2,3,7,1,2,6,1,9,30
2020-06-09 21:50:00,3,3,4,1,1,2,1,1,2
2020-06-09 22:00:00,7,7,7,5,5,5,66,66,73
2020-06-09 22:10:00,13,13,12,10,10,9,24,24,16
2020-06-09 22:20:00,10,10,7,7,7,4,21,21,18
2020-06-09 22:30:00,6,6,7,4,4,5,4,4,5
2020-06-09 22:40:00,7,6,7,4,3,4,41,19,5
2020-06-09 22:50:00,1,1,3,0,0,3,0,0,10
2020-06-09 23:00:00,0,0,1,0,0,1,0,0,1
2020-06-09 23:10:00,7,7,7,7,7,7,7,7,7
2020-06-09 23:20:00,12,14,12,12,14,12,12,36,50
2020-06-09 23:30:00,6,6,3,6,6,3,20,20,10
2020-06-09 23:40:00,3,2,6,2,1,5,33,1,12
2020-06-09 23:50:00,5,5,7,4,4,6,4,4,7
2020-06-10 00:00:00,8,8,9,7,7,8,7,7,8
2020-06-10 00:10:00,0,0,7,0,0,7,0,0,8
2020-06-10 00:20:00,2,2,4,2,2,4,2,2,4
2020-06-10 00:30:00,7,8,9,7,8,9,7,11,12
2020-06-10 00:40:00,8,8,9,8,8,9,8,8,9
2020-06-10 00:50:00,4,4,1,4,4,1,20,20,16
2020-06-10 01:00:00,1,1,4,1,1,3,2,2,4
2020-06-10 01:10:00,1,1,2,0,0,1,0,0,1
2020-06-10 01:20:00,5,5,4,2,2,2,2,2,2
2020-06-10 01:30:00,2,2,2,2,2,2,2,2,2
2020-06-10 01:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 01:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:10:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 02:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:10:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 03:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 04:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 04:10:00,0,0,1,0,0,1,0,0,2
2020-06-10 04:20:00,0,1,1,0,1,1,0,4,2
2020-06-10 04:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 04:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 04:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:10:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 05:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 06:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 06:10:00,0,0,0,0,0,0,0,0,0
2020-06-10 06:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 06:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 06:40:00,1,1,1,1,1,1,32,32,32
2020-06-10 06:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 07:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 07:10:00,1,1,0,1,1,0,8,8,0
2020-06-10 07:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 07:30:00,0,0,0,0,0,0,0,0,0
2020-06-10 07:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 07:50:00,1,1,1,1,1,1,32,32,32
2020-06-10 08:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 08:10:00,1,1,1,1,1,1,8,8,8
2020-06-10 08:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 08:30:00,2,2,2,2,2,2,5,5,9
2020-06-10 08:40:00,6,6,7,6,6,7,6,6,7
2020-06-10 08:50:00,0,0,0,0,0,0,0,0,0
2020-06-10 09:00:00,1,1,1,1,1,1,1,1,1
2020-06-10 09:10:00,6,6,6,6,6,6,6,6,6
2020-06-10 09:20:00,3,3,4,2,2,3,2,2,10
2020-06-10 09:30:00,7,6,6,6,5,5,23,19,19
2020-06-10 09:40:00,1,1,0,1,1,0,1,1,0
2020-06-10 09:50:00,1,1,0,1,1,0,1,1,0
2020-06-10 10:00:00,13,13,12,13,13,12,900,900,926
2020-06-10 10:10:00,5,5,10,5,5,8,633,633,619
2020-06-10 10:20:00,2,2,0,2,2,0,2,2,0
2020-06-10 10:30:00,5,5,5,3,3,4,10,10,4
2020-06-10 10:40:00,0,0,0,0,0,0,0,0,0
2020-06-10 10:50:00,1,1,1,1,1,1,1,1,1
2020-06-10 11:00:00,7,6,4,3,2,2,352,320,320
2020-06-10 11:10:00,8,13,32,8,13,31,99,191,301
2020-06-10 11:20:00,17,16,9,17,16,8,115,99,60
2020-06-10 11:30:00,15,15,15,7,7,7,36,36,35
2020-06-10 11:40:00,5,5,6,5,5,6,44,44,66
2020-06-10 11:50:00,6,7,2,5,6,2,13,13,9
2020-06-10 12:00:00,0,1,1,0,1,1,0,16,8
2020-06-10 12:10:00,8,7,2,8,7,2,67,63,48
2020-06-10 12:20:00,8,10,10,7,9,10,29,41,38
2020-06-10 12:30:00,8,8,8,8,8,8,98,98,83
2020-06-10 12:40:00,0,0,1,0,0,1,0,0,1
2020-06-10 12:50:00,0,0,1,0,0,1,0,0,8
2020-06-10 13:00:00,5,5,0,5,5,0,5,5,0
2020-06-10 13:10:00,6,6,8,6,6,8,21,21,14
2020-06-10 13:20:00,6,6,9,6,6,9,48,48,54
2020-06-10 13:30:00,2,1,4,2,1,4,24,8,21
2020-06-10 13:40:00,1,1,0,1,1,0,8,8,0
2020-06-10 13:50:00,5,5,5,5,5,5,52,52,52
2020-06-10 14:00:00,0,0,2,0,0,2,0,0,5
2020-06-10 14:10:00,0,0,0,0,0,0,0,0,0
2020-06-10 14:20:00,13,12,3,12,11,2,88,32,9
2020-06-10 14:30:00,5,6,15,2,3,12,15,71,47
2020-06-10 14:40:00,17,17,10,6,6,7,35,35,36
2020-06-10 14:50:00,8,8,8,5,5,3,20,20,3
2020-06-10 15:00:00,7,7,12,6,6,5,30,30,21
2020-06-10 15:10:00,3,3,0,3,3,0,18,18,0
2020-06-10 15:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 15:30:00,8,8,0,1,1,0,2,2,0
2020-06-10 15:40:00,1,1,3,1,1,2,2,2,3
2020-06-10 15:50:00,0,0,6,0,0,0,0,0,0
2020-06-10 16:00:00,2,2,3,1,1,1,2,2,1
2020-06-10 16:10:00,7,7,5,7,7,5,19,19,11
2020-06-10 16:20:00,0,0,0,0,0,0,0,0,0
2020-06-10 16:30:00,5,5,5,5,5,5,48,48,54
2020-06-10 16:40:00,1,1,0,1,1,0,2,2,0
2020-06-10 16:50:00,4,4,4,4,4,4,50,50,50
2020-06-10 17:00:00,0,0,0,0,0,0,0,0,0
2020-06-10 17:10:00,1,1,0,1,1,0,4,4,0
2020-06-10 17:20:00,3,3,5,3,3,5,13,13,25
2020-06-10 17:30:00,5,5,4,5,5,4,5,5,4
2020-06-10 17:40:00,1,1,2,1,1,2,1,1,2
2020-06-10 17:50:00,1,1,2,1,1,2,16,16,24
2020-06-10 18:00:00,1,1,2,1,1,2,1,1,8
2020-06-10 18:10:00,2,2,0,2,2,0,16,16,0
2020-06-10 18:20:00,0,0,2,0,0,2,0,0,2
2020-06-10 18:30:00,6,6,5,6,6,5,82,82,74
2020-06-10 18:40:00,2,2,2,2,2,2,5,5,12
2020-06-10 18:50:00,9,9,7,9,9,7,30,30,28
2020-06-10 19:00:00,12,12,9,12,12,9,61,61,58
2020-06-10 19:10:00,7,7,6,7,7,6,34,34,30
2020-06-10 19:20:00,5,5,4,5,5,4,8,8,10
2020-06-10 19:30:00,3,3,2,3,3,2,3,3,2
2020-06-10 19:40:00,4,3,5,4,3,5,26,18,23
2020-06-10 19:50:00,14,16,15,14,16,15,15,32,38
2020-06-10 20:00:00,8,8,11,8,8,11,8,8,11
2020-06-10 20:10:00,4,4,3,4,4,3,4,4,3
2020-06-10 20:20:00,4,4,3,4,4,3,19,19,3
2020-06-10 20:30:00,4,4,4,4,4,4,4,4,4
2020-06-10 20:40:00,4,4,3,4,4,3,4,4,3
2020-06-10 20:50:00,4,4,0,4,4,0,4,4,0
2020-06-10 21:00:00,4,4,3,4,4,3,4,4,3
2020-06-10 21:10:00,4,4,2,4,4,2,4,4,2
2020-06-10 21:20:00,4,4,4,4,4,4,4,4,4
2020-06-10 21:30:00,6,5,5,6,5,5,21,5,5
2020-06-10 21:40:00,1,1,1,1,1,1,1,1,4
2020-06-10 21:50:00,5,5,4,5,5,4,5,5,4
2020-06-10 22:00:00,6,6,8,6,6,8,44,44,54
